x,density
8.527813075380157315e-01,1.777339712553171747e-01
8.647509231232497484e-01,1.715674529995813713e-01
8.767205387084846535e-01,1.656138372558911276e-01
8.886901542937195586e-01,1.598685617199043785e-01
9.006597698789535755e-01,1.543267401245390913e-01
9.126293854641884806e-01,1.489832354815116278e-01
9.245990010494224975e-01,1.438327300490457594e-01
9.365686166346574026e-01,1.388697910642924249e-01
9.485382322198914196e-01,1.340889314152230727e-01
9.605078478051263247e-01,1.294846645672520502e-01
9.724774633903603416e-01,1.250515532039601641e-01
9.844470789755952467e-01,1.207842511883321507e-01
9.964166945608292636e-01,1.166775386003931075e-01
1.008386310146064169e+00,1.127263497579795715e-01
1.020355925731298186e+00,1.089257942781723248e-01
1.032325541316533091e+00,1.052711713853107522e-01
1.044295156901767996e+00,1.017579778146326663e-01
1.056264772487002013e+00,9.838190979472549724e-02
1.068234388072236918e+00,9.513885971310084844e-02
1.080204003657470935e+00,9.202490817300304493e-02
1.092173619242705840e+00,8.903631223180841214e-02
1.104143234827939857e+00,8.616949066842589933e-02
1.116112850413174762e+00,8.342100715593257776e-02
1.128082465998408779e+00,8.078755221455741209e-02
1.140052081583643684e+00,7.826592478847625711e-02
1.152021697168877701e+00,7.585301422876003508e-02
1.163991312754112606e+00,7.354578337668980781e-02
1.175960928339347511e+00,7.134125333052190876e-02
1.187930543924581528e+00,6.923649034985612793e-02
1.199900159509816433e+00,6.722859521130107596e-02
1.211869775095050450e+00,6.531469518401650243e-02
1.223839390680285355e+00,6.349193865104522938e-02
1.235809006265519372e+00,6.175749226907823602e-02
1.247778621850754277e+00,6.010854044168613408e-02
1.259748237435988294e+00,5.854228678439190453e-02
1.271717853021223199e+00,5.705595718816866557e-02
1.283687468606457216e+00,5.564680404337389585e-02
1.295657084191692121e+00,5.431211116942879363e-02
1.307626699776926138e+00,5.304919900563994511e-02
1.319596315362161043e+00,5.185542965275441452e-02
1.331565930947395948e+00,5.072821140911520227e-02
1.343535546532629965e+00,4.966500251447163866e-02
1.355505162117864870e+00,4.866331389285522002e-02
1.367474777703098887e+00,4.772071076739892170e-02
1.379444393288333792e+00,4.683481309875082294e-02
1.391414008873567809e+00,4.600329486965238496e-02
1.403383624458802714e+00,4.522388229712433899e-02
1.415353240044036731e+00,4.449435109768924007e-02
1.427322855629271636e+00,4.381252295873618030e-02
1.439292471214505653e+00,4.317626138064282332e-02
1.451262086799740558e+00,4.258346705120159836e-02
1.463231702384974575e+00,4.203207289909614841e-02
1.475201317970209480e+00,4.152003895047098186e-02
1.487170933555444385e+00,4.104534708642740976e-02
1.499140549140678402e+00,4.060599577412229988e-02
1.511110164725913307e+00,4.019999482430871435e-02
1.523079780311147324e+00,3.982536021718018765e-02
1.535049395896382229e+00,3.948010903874233507e-02
1.547019011481616246e+00,3.916225458277095006e-02
1.558988627066851151e+00,3.886980169836330712e-02
1.570958242652085168e+00,3.860074249830451609e-02
1.582927858237320073e+00,3.835305258571468368e-02
1.594897473822554090e+00,3.812468800136146335e-02
1.606867089407788995e+00,3.791358313649929174e-02
1.618836704993023012e+00,3.771764989069179702e-02
1.630806320578257917e+00,3.753477837550030921e-02
1.642775936163492823e+00,3.736283946855396831e-02
1.654745551748726839e+00,3.719968950479504710e-02
1.666715167333961745e+00,3.704317735052948396e-02
1.678684782919195762e+00,3.689115404089840511e-02
1.690654398504430667e+00,3.674148507395452734e-02
1.702624014089664684e+00,3.659206534788815579e-02
1.714593629674899589e+00,3.644083660693505505e-02
1.726563245260133606e+00,3.628580713227433363e-02
1.738532860845368511e+00,3.612507328384802902e-02
1.750502476430602528e+00,3.595684237501436953e-02
1.762472092015837433e+00,3.577945625169336868e-02
1.774441707601071450e+00,3.559141485801904647e-02
1.786411323186306355e+00,3.539139900726274990e-02
1.798380938771541260e+00,3.517829154430768962e-02
1.810350554356775277e+00,3.495119608692414531e-02
1.822320169942010182e+00,3.470945256837169868e-02
1.834289785527244199e+00,3.445264887246606705e-02
1.846259401112479104e+00,3.418062795148701233e-02
1.858229016697713121e+00,3.389348994299548612e-02
1.870198632282948026e+00,3.359158894838612519e-02
1.882168247868182043e+00,3.327552429767154790e-02
1.894137863453416948e+00,3.294612629497255252e-02
1.906107479038650965e+00,3.260443661087428224e-02
1.918077094623885870e+00,3.225168365489929079e-02
1.930046710209119887e+00,3.188925341816639669e-02
1.942016325794354792e+00,3.151865641797293310e-02
1.953985941379589697e+00,3.114149149862921462e-02
1.965955556964823714e+00,3.075940734342572438e-02
1.977925172550058619e+00,3.037406262911388280e-02
1.989894788135292636e+00,2.998708580555085879e-02
2.001864403720527541e+00,2.960003550873059955e-02
2.013834019305761558e+00,2.921436261538948309e-02
2.025803634890996463e+00,2.883137492222191678e-02
2.037773250476230480e+00,2.845220538325543558e-02
2.049742866061465385e+00,2.807778476609328402e-02
2.061712481646699402e+00,2.770881949268317809e-02
2.073682097231934307e+00,2.734577531434575701e-02
2.085651712817168324e+00,2.698886733557090065e-02
2.097621328402403229e+00,2.663805674848377519e-02
2.109590943987638134e+00,2.629305447227764034e-02
2.121560559572872151e+00,2.595333171226208574e-02
2.133530175158107056e+00,2.561813726512025477e-02
2.145499790743341961e+00,2.528652120487413779e-02
2.157469406328575090e+00,2.495736439302167695e-02
2.169439021913809995e+00,2.462941307210906108e-02
2.181408637499044900e+00,2.430131763092447522e-02
2.193378253084279805e+00,2.397167447814659708e-02
2.205347868669512934e+00,2.363906983628434252e-02
2.217317484254747839e+00,2.330212417539800213e-02
2.229287099839982744e+00,2.295953595203721262e-02
2.241256715425217649e+00,2.261012330761353120e-02
2.253226331010452554e+00,2.225286241519588287e-02
2.265195946595685683e+00,2.188692124586918628e-02
2.277165562180920588e+00,2.151168765476059105e-02
2.289135177766155493e+00,2.112679085991806677e-02
2.301104793351390398e+00,2.073211559957032282e-02
2.313074408936623527e+00,2.032780849799779160e-02
2.325044024521858432e+00,1.991427643853676058e-02
2.337013640107093337e+00,1.949217702385613524e-02
2.348983255692328243e+00,1.906240148724134761e-02
2.360952871277561371e+00,1.862605069231283716e-02
2.372922486862796276e+00,1.818440511053906819e-02
2.384892102448031181e+00,1.773888988486865478e-02
2.396861718033266087e+00,1.729103626381712708e-02
2.408831333618500992e+00,1.684244081520304762e-02
2.420800949203734120e+00,1.639472389646159933e-02
2.432770564788969025e+00,1.594948886570123417e-02
2.444740180374203931e+00,1.550828346384798898e-02
2.456709795959438836e+00,1.507256468565372313e-02
2.468679411544671964e+00,1.464366829115196049e-02
2.480649027129906870e+00,1.422278389699324457e-02
2.492618642715141775e+00,1.381093633884207354e-02
2.504588258300376680e+00,1.340897372320461016e-02
2.516557873885609808e+00,1.301756230232417426e-02
2.528527489470844714e+00,1.263718802221431257e-02
2.540497105056079619e+00,1.226816432437517063e-02
2.552466720641314524e+00,1.191064553826293344e-02
2.564436336226549429e+00,1.156464499470789310e-02
2.576405951811782558e+00,1.123005682877391102e-02
2.588375567397017463e+00,1.090668033023159227e-02
2.600345182982252368e+00,1.059424564445357250e-02
2.612314798567487273e+00,1.029243962695616972e-02
2.624284414152720402e+00,1.000093070911831430e-02
2.636254029737955307e+00,9.719391736360483841e-03
2.648223645323190212e+00,9.447519886587941659e-03
2.660193260908425117e+00,9.185052957470112717e-03
2.672162876493658246e+00,8.931781516292725334e-03
2.684132492078893151e+00,8.687556625019070278e-03
2.696102107664128056e+00,8.452293074947095017e-03
2.708071723249362961e+00,8.225968279371864353e-03
2.720041338834597866e+00,8.008617169218109136e-03
2.732010954419830995e+00,7.800323607214346144e-03
2.743980570005065900e+00,7.601208973997585633e-03
2.755950185590300805e+00,7.411418679603356575e-03
2.767919801175535710e+00,7.231107413181022021e-03
2.779889416760768839e+00,7.060423961626176824e-03
2.791859032346003744e+00,6.899496405282281447e-03
2.803828647931238649e+00,6.748418438924944085e-03
2.815798263516473554e+00,6.607237473488588794e-03
2.827767879101706683e+00,6.475945054314410053e-03
2.839737494686941588e+00,6.354469991920424013e-03
2.851707110272176493e+00,6.242674448839244557e-03
2.863676725857411398e+00,6.140353068561360018e-03
2.875646341442646303e+00,6.047235077552197934e-03
2.887615957027879432e+00,5.962989145696122838e-03
2.899585572613114337e+00,5.887230660638255279e-03
2.911555188198349242e+00,5.819530962643225391e-03
2.923524803783584147e+00,5.759428002922840385e-03
2.935494419368817276e+00,5.706437832797563517e-03
2.947464034954052181e+00,5.660066305129060095e-03
2.959433650539287086e+00,5.619820373462214476e-03
2.971403266124521991e+00,5.585218407247686395e-03
2.983372881709755120e+00,5.555799001216273764e-03
2.995342497294990025e+00,5.531127840236392014e-03
3.007312112880224930e+00,5.510802283720309808e-03
3.019281728465459835e+00,5.494453451065883266e-03
3.031251344050694740e+00,5.481745716439672886e-03
3.043220959635927869e+00,5.472373651839760114e-03
3.055190575221162774e+00,5.466056586151974567e-03
3.067160190806397679e+00,5.462531069286577848e-03
3.079129806391632584e+00,5.461541639234092187e-03
3.091099421976865713e+00,5.462830381309605535e-03
3.103069037562100618e+00,5.466125838956997253e-03
3.115038653147335523e+00,5.471131881099603606e-03
3.127008268732570428e+00,5.477517149966765024e-03
3.138977884317803557e+00,5.484905704484274724e-03
3.150947499903038462e+00,5.492869437708106789e-03
3.162917115488273367e+00,5.500922783575611617e-03
3.174886731073508273e+00,5.508520140745030470e-03
3.186856346658743178e+00,5.515056332852635163e-03
3.198825962243976306e+00,5.519870299444991878e-03
3.210795577829211211e+00,5.522252075242302903e-03
3.222765193414446117e+00,5.521452972953438780e-03
3.234734808999681022e+00,5.516698742657985023e-03
3.246704424584914150e+00,5.507205344972176952e-03
3.258674040170149055e+00,5.492196851844065308e-03
3.270643655755383961e+00,5.470924883471649409e-03
3.282613271340618866e+00,5.442688907406632685e-03
3.294582886925851994e+00,5.406856670367405499e-03
3.306552502511086900e+00,5.362884007473352720e-03
3.318522118096321805e+00,5.310333279073460068e-03
3.330491733681556710e+00,5.248889722228718309e-03
3.342461349266791615e+00,5.178375070948488222e-03
3.354430964852024744e+00,5.098757893810656333e-03
3.366400580437259649e+00,5.010160215662847437e-03
3.378370196022494554e+00,4.912860126635471870e-03
3.390339811607729459e+00,4.807290230736660334e-03
3.402309427192962588e+00,4.694031941274812852e-03
3.414279042778197493e+00,4.573805784398553287e-03
3.426248658363432398e+00,4.447458018329616958e-03
3.438218273948667303e+00,4.315944007937190345e-03
3.450187889533900432e+00,4.180308906408571230e-03
3.462157505119135337e+00,4.041666283137747805e-03
3.474127120704370242e+00,3.901175396036901406e-03
3.486096736289605147e+00,3.760017835128899675e-03
3.498066351874840052e+00,3.619374261864409786e-03
3.510035967460073181e+00,3.480401936012093942e-03
3.522005583045308086e+00,3.344213661555812695e-03
3.533975198630542991e+00,3.211858698495407942e-03
3.545944814215777896e+00,3.084306083607990523e-03
3.557914429801011025e+00,2.962430685770413383e-03
3.569884045386245930e+00,2.847002196595527571e-03
3.581853660971480835e+00,2.738677131330253655e-03
3.593823276556715740e+00,2.637993794487332195e-03
3.605792892141948869e+00,2.545370055340484289e-03
3.617762507727183774e+00,2.461103685214236989e-03
3.629732123312418679e+00,2.385374935405836991e-03
3.641701738897653584e+00,2.318250984296452936e-03
3.653671354482888489e+00,2.259691856081527152e-03
3.665640970068121618e+00,2.209557411495201209e-03
3.677610585653356523e+00,2.167615031466773971e-03
3.689580201238591428e+00,2.133547655112923505e-03
3.701549816823826333e+00,2.106961890054617759e-03
3.713519432409059462e+00,2.087395981150019005e-03
3.725489047994294367e+00,2.074327498226093570e-03
3.737458663579529272e+00,2.067180678940111656e-03
3.749428279164764177e+00,2.065333434297377934e-03
3.761397894749997306e+00,2.068124086820391765e-03
3.773367510335232211e+00,2.074857960852498958e-03
3.785337125920467116e+00,2.084813977885182149e-03
3.797306741505702021e+00,2.097251425146143614e-03
3.809276357090936926e+00,2.111417062224478589e-03
3.821245972676170055e+00,2.126552708737483068e-03
3.833215588261404960e+00,2.141903417653950609e-03
3.845185203846639865e+00,2.156726286643456669e-03
3.857154819431874770e+00,2.170299897362251880e-03
3.869124435017107899e+00,2.181934304195359831e-03
3.881094050602342804e+00,2.190981424298823772e-03
3.893063666187577709e+00,2.196845614545903103e-03
3.905033281772812614e+00,2.198994162681128673e-03
3.917002897358045743e+00,2.196967373643439730e-03
3.928972512943280648e+00,2.190387900930292845e-03
3.940942128528515553e+00,2.178968959426766643e-03
3.952911744113750458e+00,2.162521061672609008e-03
3.964881359698985364e+00,2.140956944346432932e-03
3.976850975284218492e+00,2.114294394982015480e-03
3.988820590869453397e+00,2.082656748749991699e-03
4.000790206454688303e+00,2.046270898800528135e-03
4.012759822039923208e+00,2.005462747711875011e-03
4.024729437625156336e+00,1.960650118060215663e-03
4.036699053210391241e+00,1.912333232770152330e-03
4.048668668795626147e+00,1.861082966429155683e-03
4.060638284380861052e+00,1.807527153036726049e-03
4.072607899966094180e+00,1.752335309977488603e-03
4.084577515551329085e+00,1.696202199176822774e-03
4.096547131136563991e+00,1.639830691925773945e-03
4.108516746721798896e+00,1.583914432029838405e-03
4.120486362307033801e+00,1.529120801842588336e-03
4.132455977892266930e+00,1.476074687302586551e-03
4.144425593477501835e+00,1.425343511986690162e-03
4.156395209062736740e+00,1.377423967808221600e-03
4.168364824647971645e+00,1.332730813302462122e-03
4.180334440233204774e+00,1.291588041909143237e-03
4.192304055818439679e+00,1.254222645080018414e-03
4.204273671403674584e+00,1.220761111421650447e-03
4.216243286988909489e+00,1.191228716525087432e-03
4.228212902574142618e+00,1.165551571698230119e-03
4.240182518159377523e+00,1.143561316425649758e-03
4.252152133744612428e+00,1.125002261727998162e-03
4.264121749329847333e+00,1.109540722067530339e-03
4.276091364915082238e+00,1.096776214075285754e-03
4.288060980500315367e+00,1.086254152780832729e-03
4.300030596085550272e+00,1.077479641396003910e-03
4.312000211670785177e+00,1.069931929777638005e-03
4.323969827256020082e+00,1.063079109753646686e-03
4.335939442841253211e+00,1.056392622374603858e-03
4.347909058426488116e+00,1.049361172247164188e-03
4.359878674011723021e+00,1.041503676404842990e-03
4.371848289596957926e+00,1.032380918290208907e-03
4.383817905182191055e+00,1.021605629646375052e-03
4.395787520767425960e+00,1.008850782457284666e-03
4.407757136352660865e+00,9.938559373404048155e-04
4.419726751937895770e+00,9.764315616525840770e-04
4.431696367523130675e+00,9.564612976372026745e-04
4.443665983108363804e+00,9.339022258675219691e-04
4.455635598693598709e+00,9.087832297948469180e-04
4.467605214278833614e+00,8.812016213616565398e-04
4.479574829864068519e+00,8.513182336404989800e-04
4.491544445449301648e+00,8.193512229103935493e-04
4.503514061034536553e+00,7.855688484870562748e-04
4.515483676619771458e+00,7.502815134258288650e-04
4.527453292205006363e+00,7.138333528181378587e-04
4.539422907790239492e+00,6.765936491611684693e-04
4.551392523375474397e+00,6.389483369846240927e-04
4.563362138960709302e+00,6.012918327464186969e-04
4.575331754545944207e+00,5.640193924674998189e-04
4.587301370131179112e+00,5.275201604279865057e-04
4.599270985716412241e+00,4.921710294253444458e-04
4.611240601301647146e+00,4.583313886165415346e-04
4.623210216886882051e+00,4.263387908364217496e-04
4.635179832472116956e+00,3.965055294143865830e-04
4.647149448057350085e+00,3.691160766358824352e-04
4.659119063642584990e+00,3.444253036032088539e-04
4.671088679227819895e+00,3.226573755311899229e-04
4.683058294813054800e+00,3.040051983143946240e-04
4.695027910398287929e+00,2.886302820063913897e-04
4.706997525983522834e+00,2.766628847653990219e-04
4.718967141568757739e+00,2.682023065862518740e-04
4.730936757153992644e+00,2.633172151517176223e-04
4.742906372739227550e+00,2.620459054824542371e-04
4.754875988324460678e+00,2.643964195639914266e-04
4.766845603909695583e+00,2.703464803898292376e-04
4.778815219494930489e+00,2.798432253401651987e-04
4.790784835080165394e+00,2.928027548892959226e-04
4.802754450665398522e+00,3.091095426580394464e-04
4.814724066250633427e+00,3.286157802093172208e-04
4.826693681835868333e+00,3.511407532530488591e-04
4.838663297421103238e+00,3.764703637914075941e-04
4.850632913006338143e+00,4.043569241476176732e-04
4.862602528591571271e+00,4.345193530217858675e-04
4.874572144176806177e+00,4.666439002754887446e-04
4.886541759762041082e+00,5.003855159895819003e-04
4.898511375347275987e+00,5.353699607632614321e-04
4.910480990932509116e+00,5.711967288895006744e-04
4.922450606517744021e+00,6.074428249638549621e-04
4.934420222102978926e+00,6.436673989818835579e-04
4.946389837688213831e+00,6.794172066364610654e-04
4.958359453273446960e+00,7.142328221109553498e-04
4.970329068858681865e+00,7.476554920609160574e-04
4.982298684443916770e+00,7.792344835883213651e-04
4.994268300029151675e+00,8.085347476700942065e-04
5.006237915614386580e+00,8.351446943688538771e-04
5.018207531199619709e+00,8.586838586360297405e-04
5.030177146784854614e+00,8.788102266863334925e-04
5.042146762370089519e+00,8.952269934506165271e-04
5.054116377955324424e+00,9.076885317317296385e-04
5.066085993540557553e+00,9.160053731614071658e-04
5.078055609125792458e+00,9.200480291938399700e-04
5.090025224711027363e+00,9.197495160511841858e-04
5.101994840296262268e+00,9.151064892601822303e-04
5.113964455881495397e+00,9.061789393881268528e-04
5.125934071466730302e+00,8.930884487929184080e-04
5.137903687051965207e+00,8.760150575331823817e-04
5.149873302637200112e+00,8.551928329327408533e-04
5.161842918222435017e+00,8.309042796657022025e-04
5.173812533807668146e+00,8.034737638459972736e-04
5.185782149392903051e+00,7.732601539943324831e-04
5.197751764978137956e+00,7.406489028158840101e-04
5.209721380563372861e+00,7.060438057737836908e-04
5.221690996148605990e+00,6.698586752514073704e-04
5.233660611733840895e+00,6.325091628654501419e-04
5.245630227319075800e+00,5.944049478421436225e-04
5.257599842904310705e+00,5.559424872851059535e-04
5.269569458489543834e+00,5.174984959296528375e-04
5.281539074074778739e+00,4.794242900962189611e-04
5.293508689660013644e+00,4.420410946579020187e-04
5.305478305245248549e+00,4.056363745961217172e-04
5.317447920830483454e+00,3.704612157606951067e-04
5.329417536415716583e+00,3.367287442765456735e-04
5.341387152000951488e+00,3.046135419582585635e-04
5.353356767586186393e+00,2.742519871725685571e-04
5.365326383171421298e+00,2.457434276175324023e-04
5.377295998756654427e+00,2.191520739642336551e-04
5.389265614341889332e+00,1.945094914386419685e-04
5.401235229927124237e+00,1.718175601407241398e-04
5.413204845512359142e+00,1.510517738930289798e-04
5.425174461097592271e+00,1.321647511663036822e-04
5.437144076682827176e+00,1.150898394718234577e-04
5.449113692268062081e+00,9.974470575957262227e-05
5.461083307853296986e+00,8.603481898144960268e-05
5.473052923438531892e+00,7.385674622436488531e-05
5.485022539023765020e+00,6.310119987695272134e-05
5.496992154608999925e+00,5.365578942243083360e-05
5.508961770194234830e+00,4.540744700084192048e-05
5.520931385779469736e+00,3.824451032259214240e-05
5.532901001364702864e+00,3.205845943213242428e-05
5.544870616949937769e+00,2.674531493166672211e-05
5.556840232535172674e+00,2.220671441724013598e-05
5.568809848120407580e+00,1.835069100103563911e-05
5.580779463705640708e+00,1.509218293802590549e-05
5.592749079290875613e+00,1.235330666442340169e-05
5.604718694876110519e+00,1.006342717194286844e-05
5.616688310461345424e+00,8.159059809279530772e-06
5.628657926046580329e+00,6.583636567598618656e-06
5.640627541631813457e+00,5.287167925275801947e-06
5.652597157217048363e+00,4.225828648110038052e-06
5.664566772802283268e+00,3.361492797945283629e-06
5.676536388387518173e+00,2.661239804076801751e-06
5.688506003972751301e+00,2.096849977666743581e-06
5.700475619557986207e+00,1.644304447223767058e-06
5.712445235143221112e+00,1.283301278073174793e-06
5.724414850728456017e+00,9.967965943245070688e-07
5.736384466313689146e+00,7.705769030565782515e-07
5.748354081898924051e+00,5.928665568816173968e-07
5.760323697484158956e+00,4.539723910718620362e-07
5.772293313069393861e+00,3.459660263264788480e-07
5.784262928654628766e+00,2.624031164411589468e-07
5.796232544239861895e+00,1.980779110262550071e-07
5.808202159825096800e+00,1.488108608581861907e-07
5.820171775410331705e+00,1.112665786830186001e-07
5.832141390995566610e+00,8.279924232194149046e-08
5.844111006580799739e+00,6.132245235072576750e-08
5.856080622166034644e+00,4.520059893389877645e-08
5.868050237751269549e+00,3.315892083366208912e-08
5.880019853336504454e+00,2.420962762832805422e-08
5.891989468921737583e+00,1.759168154335572784e-08
5.903959084506972488e+00,1.272208001748546034e-08
5.915928700092207393e+00,9.156730123346854023e-09
5.927898315677442298e+00,6.559250684492408186e-09
5.939867931262677203e+00,4.676269879738775852e-09
5.951837546847910332e+00,3.318000361291413263e-09
5.963807162433145237e+00,2.343067573787107454e-09
5.975776778018380142e+00,1.646738813402832562e-09
5.987746393603615047e+00,1.151850601113878407e-09
5.999716009188848176e+00,8.018610308877368483e-10
6.011685624774083081e+00,5.555633474518883472e-10
6.023655240359317986e+00,3.830889166250566904e-10
6.035624855944552891e+00,2.629039504477407781e-10
6.047594471529786020e+00,1.795668481995628510e-10
6.059564087115020925e+00,1.220637564740797883e-10
6.071533702700255830e+00,8.258075053374730592e-11
6.083503318285490735e+00,5.560354021045212062e-11
