x,density
-2.064396076369528377e+00,2.050919523292234692e-11
-2.059330781847274139e+00,2.950029767555738371e-11
-2.054265487325019457e+00,4.227894828648198050e-11
-2.049200192802764775e+00,6.037288808348600202e-11
-2.044134898280510093e+00,8.589734271770885401e-11
-2.039069603758255411e+00,1.217692154555388089e-10
-2.034004309236000729e+00,1.719947896063741934e-10
-2.028939014713746491e+00,2.420544542093355859e-10
-2.023873720191491810e+00,3.394148773090140604e-10
-2.018808425669237128e+00,4.742077856090161890e-10
-2.013743131146982890e+00,6.601254824943270522e-10
-2.008677836624728208e+00,9.155969370373568266e-10
-2.003612542102473526e+00,1.265325274212953112e-09
-1.998547247580218844e+00,1.742288447271336828e-09
-1.993481953057964162e+00,2.390330523234687507e-09
-1.988416658535709702e+00,3.267502198276431071e-09
-1.983351364013455242e+00,4.450346803807503938e-09
-1.978286069491200561e+00,6.039373164600288065e-09
-1.973220774968945879e+00,8.166010282945029764e-09
-1.968155480446691419e+00,1.100140203303928390e-08
-1.963090185924436737e+00,1.476747393295574547e-08
-1.958024891402182277e+00,1.975078962933942638e-08
-1.952959596879927595e+00,2.631981286081694905e-08
-1.947894302357672913e+00,3.494630201713460736e-08
-1.942829007835418453e+00,4.623168931111878499e-08
-1.937763713313163993e+00,6.093943490223936513e-08
-1.932698418790909312e+00,8.003449732208139643e-08
-1.927633124268654630e+00,1.047312237494789863e-07
-1.922567829746399948e+00,1.365511346063184385e-07
-1.917502535224145488e+00,1.773922529810630920e-07
-1.912437240701891028e+00,2.296118055686324997e-07
-1.907371946179636346e+00,2.961242916224585018e-07
-1.902306651657381664e+00,3.805170715934275090e-07
-1.897241357135127204e+00,4.871857575405047180e-07
-1.892176062612872744e+00,6.214917809101069779e-07
-1.887110768090618063e+00,7.899445557413255624e-07
-1.882045473568363381e+00,1.000410630638777832e-06
-1.876980179046108699e+00,1.262352113039789174e-06
-1.871914884523854239e+00,1.587096434968429073e-06
-1.866849590001599779e+00,1.988139190167932475e-06
-1.861784295479345097e+00,2.481481287402619184e-06
-1.856719000957090415e+00,3.086001013441993168e-06
-1.851653706434835955e+00,3.823860762902135512e-06
-1.846588411912581273e+00,4.720947154571165047e-06
-1.841523117390326814e+00,5.807342003098007933e-06
-1.836457822868072132e+00,7.117820144730142479e-06
-1.831392528345817450e+00,8.692368427330716304e-06
-1.826327233823562990e+00,1.057671827856474430e-05
-1.821261939301308530e+00,1.282288218319293964e-05
-1.816196644779053848e+00,1.548968216461902290e-05
-1.811131350256799166e+00,1.864325602483569500e-05
-1.806066055734544706e+00,2.235752471317225770e-05
-1.801000761212290024e+00,2.671460184557675470e-05
-1.795935466690035565e+00,3.180512417558590193e-05
-1.790870172167780883e+00,3.772847983296225845e-05
-1.785804877645526201e+00,4.459290951603536425e-05
-1.780739583123271741e+00,5.251545467870262810e-05
-1.775674288601017281e+00,6.162172622839360919e-05
-1.770608994078762599e+00,7.204546748388843830e-05
-1.765543699556507917e+00,8.392788626390292159e-05
-1.760478405034253235e+00,9.741673310965539678e-05
-1.755413110511998775e+00,1.126651058895119682e-04
-1.750347815989744316e+00,1.298299654669843068e-04
-1.745282521467489634e+00,1.490703527761385770e-04
-1.740217226945234952e+00,1.705453045400649335e-04
-1.735151932422980492e+00,1.944114729384430391e-04
-1.730086637900726032e+00,2.208204636744046882e-04
-1.725021343378471350e+00,2.499159169446876273e-04
-1.719956048856216668e+00,2.818303665548903400e-04
-1.714890754333961986e+00,3.166819235572960957e-04
-1.709825459811707526e+00,3.545708419782974828e-04
-1.704760165289453067e+00,3.955760350515495215e-04
-1.699694870767198385e+00,4.397516204458957220e-04
-1.694629576244943703e+00,4.871235818107731209e-04
